Date;Open;High;Low;Close;Volume
2015-02-26 00:00:00-05:00;22.59617655369312;22.636672421162814;22.523285537007062;22.54920196533203;11600
2015-02-27 00:00:00-05:00;22.685267092337913;22.76625728671275;22.511948169061323;22.694175720214844;15800
2015-03-02 00:00:00-05:00;23.13070834651268;23.13070834651268;22.502227657339144;22.782451629638672;37700
2015-03-03 00:00:00-05:00;23.155007111475122;23.155007111475122;22.466592813726106;22.515186309814453;9400
2015-03-04 00:00:00-05:00;22.337009127650926;22.539483830238318;22.224433242444633;22.515186309814453;8700
2015-03-05 00:00:00-05:00;22.610753820753985;22.636671793119266;22.490889763791802;22.523284912109375;15900
2015-03-06 00:00:00-05:00;22.709563468797416;22.709563468797416;22.191227177794687;22.264118194580078;12300
2015-03-09 00:00:00-04:00;22.83104573326868;22.83104573326868;22.3046118653678;22.442293167114258;10500
2015-03-10 00:00:00-04:00;22.42609727124479;22.42609727124479;21.899663382104812;21.956356048583984;12700
2015-03-11 00:00:00-04:00;22.20742664278478;22.30461518497783;22.061644601874942;22.19932746887207;25700
2015-03-12 00:00:00-04:00;22.709565286362235;22.709565286362235;22.231724824640324;22.466594696044922;32300
2015-03-13 00:00:00-04:00;22.51518641926995;22.51518641926995;22.02924836650537;22.312711715698242;41400
2015-03-16 00:00:00-04:00;22.531382230711433;23.04161929135747;22.531382230711433;23.001123428344727;100800
2015-03-17 00:00:00-04:00;23.05781783098652;23.05781783098652;22.556490903721127;22.628572463989258;112000
2015-03-18 00:00:00-04:00;22.620472871999475;22.960630416870117;22.482790019438514;22.960630416870117;48500
2015-03-19 00:00:00-04:00;22.97682757050783;22.97682757050783;22.40989784356044;22.498987197875977;31600
2015-03-20 00:00:00-04:00;22.895837188509727;23.2683898582801;22.895837188509727;23.203598022460938;57100
2015-03-23 00:00:00-04:00;23.203599163812463;23.203599163812463;23.017322819764612;23.187400817871094;20800
2015-03-24 00:00:00-04:00;23.08211563988063;23.34938218023624;23.08211563988063;23.276491165161133;7300
2015-03-25 00:00:00-04:00;23.632846815875347;23.632846815875347;23.106412914077936;23.155006408691406;38000
2015-03-26 00:00:00-04:00;23.082111124105758;23.082111124105758;22.73385446349289;23.009220123291016;22900
2015-03-27 00:00:00-04:00;23.00923118141974;23.074023041642725;22.86263965559373;23.041627883911133;35900
2015-03-30 00:00:00-04:00;23.430371219835664;23.430371219835664;23.065916162329348;23.292688369750977;13700
2015-03-31 00:00:00-04:00;22.944430309743176;23.001122972077198;22.75815397785733;22.8553409576416;30100
2015-04-01 00:00:00-04:00;23.009220727158446;23.074012557943202;22.855339549759993;23.049715042114258;63900
2015-04-02 00:00:00-04:00;23.19549884988864;23.649043245381982;23.13070701406948;23.203598022460938;68700
2015-04-06 00:00:00-04:00;23.187399592205427;23.462765279615915;23.187399592205427;23.40607261657715;39600
2015-04-07 00:00:00-04:00;23.608550157990315;23.608550157990315;23.22222900390625;23.22222900390625;23200
2015-04-08 00:00:00-04:00;23.406077846887626;23.406077846887626;23.04162426958669;23.17768669128418;15700
2015-04-09 00:00:00-04:00;23.381782371165325;23.381782371165325;23.0497223946175;23.11856460571289;18300
2015-04-10 00:00:00-04:00;23.098314396191544;23.373680114746094;23.098314396191544;23.373680114746094;27700
2015-04-13 00:00:00-04:00;23.454671185200596;23.454671185200596;23.082118436137;23.138811111450195;25900
2015-04-14 00:00:00-04:00;23.35748267074276;23.35748267074276;23.17444566882935;23.235998153686523;14900
2015-04-15 00:00:00-04:00;23.349383496971086;23.349383496971086;23.090216115315265;23.235998153686523;20900
2015-04-16 00:00:00-04:00;23.211697629724263;23.211697629724263;22.79864908935715;22.920133590698242;18000
2015-04-17 00:00:00-04:00;22.717661763025408;22.717661763025408;22.298945448344114;22.45120620727539;30400
2015-04-20 00:00:00-04:00;22.450396790013354;22.798653561663862;22.450396790013354;22.66097068786621;9900
2015-04-21 00:00:00-04:00;22.75815397785733;22.88773764740915;22.75815397785733;22.8553409576416;20300
2015-04-22 00:00:00-04:00;22.790555937283006;22.790555937283006;22.515190170960725;22.741962432861328;13600
2015-04-23 00:00:00-04:00;22.571877128180827;22.71765759451308;22.353204111543707;22.61237144470215;274700
2015-04-24 00:00:00-04:00;22.635859749620202;22.829425810969838;22.555680564046668;22.766254425048828;26300
2015-04-27 00:00:00-04:00;22.928233627418297;23.334803462830553;22.928233627418297;23.163105010986328;33100
2015-04-28 00:00:00-04:00;23.276491600608065;23.276491600608065;22.903938889707376;22.944433212280273;256500
2015-04-29 00:00:00-04:00;22.733857085893387;22.822946440445627;22.515184058224744;22.596174240112305;24200
2015-04-30 00:00:00-04:00;22.79379221337574;22.82294954789033;22.596986770629883;22.596986770629883;10600
2015-05-01 00:00:00-04:00;22.912037843873392;22.968730512836572;22.782452614409785;22.87154197692871;9500
2015-05-04 00:00:00-04:00;23.1469054151538;23.1469054151538;22.952529907226562;22.952529907226562;18400
2015-05-05 00:00:00-04:00;23.017326180386075;23.017326180386075;22.458495521891727;22.466594696044922;259700
2015-05-06 00:00:00-04:00;22.70146204743523;22.928232704082575;22.665825996493826;22.822946548461914;5000
2015-05-07 00:00:00-04:00;22.952530654240938;22.952530654240938;22.69336330190308;22.729808807373047;11400
2015-05-08 00:00:00-04:00;23.09831398651051;23.34938218023624;23.09831398651051;23.276491165161133;12800
2015-05-11 00:00:00-04:00;23.211700448139016;23.211700448139016;22.941194534301758;22.941194534301758;4600
2015-05-12 00:00:00-04:00;22.79055241488086;22.87964177985108;22.75005809158135;22.834287643432617;5100
2015-05-13 00:00:00-04:00;23.03352210697965;23.03352210697965;22.717660527252345;22.750057220458984;3100
2015-05-14 00:00:00-04:00;22.993025343592016;23.341282058182298;22.993025343592016;23.316986083984375;6100
2015-05-15 00:00:00-04:00;23.219797163178068;23.268390655517578;23.009223303361164;23.268390655517578;10400
2015-05-18 00:00:00-04:00;23.082115073826;23.333183261394655;23.082115073826;23.284589767456055;12400
2015-05-19 00:00:00-04:00;23.45466913895212;23.45466913895212;23.260293607082062;23.341283798217773;10200
2015-05-20 00:00:00-04:00;23.430372563995373;23.430372563995373;23.17120519479369;23.30078887939453;5400
2015-05-21 00:00:00-04:00;23.3898778676781;23.3898778676781;23.315367940445327;23.33318519592285;1200
2015-05-22 00:00:00-04:00;22.98492726584529;23.122610123644886;22.980068997629786;23.04486083984375;6500
2015-05-26 00:00:00-04:00;22.774354144325958;22.774354144325958;22.280315399169925;22.280315399169922;41300
2015-05-27 00:00:00-04:00;22.320810251561248;22.717660473853623;22.28031592990749;22.68445587158203;13800
2015-05-28 00:00:00-04:00;22.57188071822491;22.588077520554037;22.47469218045314;22.53948402404785;4900
2015-05-29 00:00:00-04:00;22.51518675211937;22.51518675211937;22.134534859890643;22.183128356933594;6800
2015-06-01 00:00:00-04:00;22.296514012521722;22.296514012521722;21.891564621740606;22.14830207824707;4800
2015-06-02 00:00:00-04:00;22.247922724797046;22.47469497798567;22.19365995453147;22.35321044921875;9900
2015-06-03 00:00:00-04:00;22.741959189577656;22.848056356971924;22.58807797863476;22.73386001586914;14500
2015-06-04 00:00:00-04:00;22.709560823137405;22.709560823137405;22.34510578166939;22.426095962524414;30600
2015-06-05 00:00:00-04:00;22.328905996185796;22.328905996185796;21.88427180113216;21.986318588256836;18600
2015-06-08 00:00:00-04:00;22.021147203058586;22.072980055153028;21.90938078132833;21.928009033203125;5500
2015-06-09 00:00:00-04:00;21.664791584175664;21.92395893727348;21.64859323841723;21.859167098999023;12600
2015-06-10 00:00:00-04:00;22.134535365960115;22.59617746032139;22.134535365960115;22.555683135986328;6900
2015-06-11 00:00:00-04:00;22.79865120238868;22.79865120238868;22.434197664587003;22.515186309814453;31600
2015-06-12 00:00:00-04:00;22.33700826128594;22.33700826128594;22.029247404984073;22.30461311340332;3200
2015-06-15 00:00:00-04:00;22.247918554013904;22.247918554013904;21.680990344462895;21.956356048583984;22100
2015-06-16 00:00:00-04:00;22.013049860333737;22.013049860333737;21.79437681131494;21.94015884399414;18200
2015-06-17 00:00:00-04:00;22.1507311436137;22.1507311436137;21.664791584175664;21.859167098999023;4300
2015-06-18 00:00:00-04:00;21.988755318158386;22.689317696965887;21.988755318158386;22.35321044921875;10300
2015-06-19 00:00:00-04:00;22.40990171774756;22.40990171774756;22.014670366134226;22.118337631225586;19000
2015-06-22 00:00:00-04:00;23.025423596497912;23.10479333447585;22.80675054533635;22.968730926513672;16700
2015-06-23 00:00:00-04:00;23.34127903240597;23.34127903240597;22.79621696472168;22.79621696472168;17100
2015-06-24 00:00:00-04:00;22.866557011606766;22.866557011606766;22.53615379333496;22.53615379333496;12700
2015-06-25 00:00:00-04:00;22.555780256981937;22.706261182396705;22.54105958512736;22.63102149963379;256700
2015-06-26 00:00:00-04:00;22.923807968286276;22.923807968286276;22.629388251625446;22.694814682006836;256200
2015-06-29 00:00:00-04:00;21.99965322804765;22.195932477649322;21.58255923768579;21.827909469604492;274700
2015-06-30 00:00:00-04:00;21.94240849367005;21.998839039603777;21.566206933963933;21.656986236572266;31700
2015-07-01 00:00:00-04:00;22.236825300076156;22.236825300076156;21.729769394333726;21.754304885864258;10400
2015-07-02 00:00:00-04:00;22.08144062995443;22.08144062995443;21.707691202516674;21.746129989624023;11500
2015-07-06 00:00:00-04:00;21.484420797642244;21.484420797642244;21.122938396584235;21.31267547607422;18400
2015-07-07 00:00:00-04:00;20.838335136815488;21.296321655785846;20.682948357772045;21.288143157958984;28300
2015-07-08 00:00:00-04:00;20.871051020106673;21.045248515931984;20.871051020106673;20.928298950195312;7700
2015-07-09 00:00:00-04:00;21.263609320357467;21.508958034713654;21.263609320357467;21.381376266479492;12100
2015-07-10 00:00:00-04:00;22.490353177387526;22.490353177387526;22.253181431497502;22.4249267578125;59400
2015-07-13 00:00:00-04:00;22.809309281320186;22.809309281320186;22.269540870610417;22.3595027923584;40800
2015-07-14 00:00:00-04:00;22.310435763777047;22.423295309154433;22.310435763777047;22.3922176361084;2500
2015-07-15 00:00:00-04:00;22.310432221056832;22.39221408040187;22.202478544436847;22.30225372314453;18500
2015-07-16 00:00:00-04:00;22.63756289094399;22.67845381800246;22.506710052490234;22.506710052490234;66600
2015-07-17 00:00:00-04:00;22.449463748872596;22.449463748872596;22.356230743778806;22.411842346191406;1400
2015-07-20 00:00:00-04:00;22.375857971516936;22.686633083392923;22.375857971516936;22.449462890625;32300
2015-07-21 00:00:00-04:00;22.44128544837654;22.44128544837654;22.351323529704885;22.416749954223633;4900
2015-07-22 00:00:00-04:00;22.285896210715222;22.285896210715222;21.918690554332276;22.195934295654297;24900
2015-07-23 00:00:00-04:00;22.24500532727607;22.302253251562675;22.212291336318607;22.240915298461914;1500
2015-07-24 00:00:00-04:00;22.17140271524385;22.17958121383448;21.852447509765625;21.852447509765625;9900
2015-07-27 00:00:00-04:00;21.77883926940361;21.803374761443234;21.541669085909362;21.59891700744629;7200
2015-07-28 00:00:00-04:00;21.885156202813782;21.917868629363163;21.7543033768388;21.868799209594727;6200
2015-07-29 00:00:00-04:00;21.966942289845136;21.966942289845136;21.778839964647627;21.811553955078125;14200
2015-07-30 00:00:00-04:00;21.827906076561188;21.827906076561188;21.500774044742837;21.672517776489258;3600
2015-07-31 00:00:00-04:00;21.917872665919173;22.024191581534772;21.876981735229492;21.876981735229492;15600
2015-08-03 00:00:00-04:00;21.97512366718632;22.163224457144604;21.97512366718632;22.04872703552246;2200
2015-08-04 00:00:00-04:00;22.089615675040783;22.212290014050726;22.077348709106445;22.077348709106445;1900
2015-08-05 00:00:00-04:00;22.367678527861976;22.370949614812382;22.277716617225977;22.326786041259766;1800
2015-08-06 00:00:00-04:00;22.253184214794537;22.359503134832252;22.253184214794537;22.285898208618164;3800
2015-08-07 00:00:00-04:00;22.220471780859988;22.285898208618164;22.160770146032036;22.285898208618164;1800
2015-08-10 00:00:00-04:00;22.424929674387347;22.563961029052734;21.983300114901137;22.563961029052734;6900
2015-08-11 00:00:00-04:00;22.21229018116459;22.21229018116459;21.976754762142356;22.040546417236328;5800
2015-08-12 00:00:00-04:00;21.852448492699743;21.852448492699743;21.534312214693028;21.80337905883789;23700
2015-08-13 00:00:00-04:00;21.90151940882321;21.90151940882321;21.623456684776308;21.713417053222656;17100
2015-08-14 00:00:00-04:00;21.63162853081499;21.661069869995117;21.581740170655042;21.661069869995117;2800
2015-08-17 00:00:00-04:00;21.427173148503414;21.508955001831055;21.304497248734226;21.508955001831055;4500
2015-08-18 00:00:00-04:00;21.345391897142257;21.345391897142257;21.19818205042095;21.24070930480957;7300
2015-08-19 00:00:00-04:00;20.846512112728906;21.04279136657715;20.846512112728906;21.04279136657715;1200
2015-08-20 00:00:00-04:00;20.748378027812432;20.871052394637083;20.43760130130817;20.44577980041504;31800
2015-08-21 00:00:00-04:00;20.33128008600502;20.637147783307736;20.03522408995144;20.079387664794922;6200
2015-08-24 00:00:00-04:00;19.09635308643377;20.1268202755825;18.687437609464688;19.807865142822266;18700
2015-08-25 00:00:00-04:00;20.265852357129788;20.540642369922566;19.88964929312392;19.92236328125;36600
2015-08-26 00:00:00-04:00;20.303470842311803;20.347632851471985;19.99596686188847;20.31492042541504;9500
2015-08-27 00:00:00-04:00;20.47849047964804;20.60116482660137;20.417969908038426;20.513656616210938;2100
2015-08-28 00:00:00-04:00;20.404882838657187;20.404882838657187;20.214326829532922;20.347633361816406;14000
2015-08-31 00:00:00-04:00;20.175893542566776;20.342731475830078;20.12682411274429;20.342731475830078;1900
2015-09-01 00:00:00-04:00;19.955075395364144;19.955075395364144;19.7260837216415;19.824222564697266;17200
2015-09-02 00:00:00-04:00;19.987787543606146;20.017228881835788;19.987787543606146;20.01232147216797;1400
2015-09-03 00:00:00-04:00;20.282209778238233;20.282209778238233;20.11046600341797;20.11046600341797;2600
2015-09-04 00:00:00-04:00;19.732625795642996;19.749800171085536;19.636121716521444;19.73426055908203;8500
2015-09-08 00:00:00-04:00;20.16771406058817;20.390163587496424;20.16771406058817;20.38852882385254;4600
2015-09-09 00:00:00-04:00;20.707480672707874;20.707480672707874;20.316556930541992;20.316556930541992;3100
2015-09-10 00:00:00-04:00;20.314925167903716;20.363994598388672;20.196339281000093;20.363994598388672;1000
2015-09-11 00:00:00-04:00;20.244590833166416;20.296113967895508;20.244590833166416;20.296113967895508;400
2015-09-14 00:00:00-04:00;20.257673378291198;20.315738677978516;20.184068466646945;20.315738677978516;1600
2015-09-15 00:00:00-04:00;20.249498921084676;20.365631103515625;20.249498921084676;20.365631103515625;1200
2015-09-16 00:00:00-04:00;20.453951850310514;20.453951850310514;20.396703934502117;20.404882431030273;1500
2015-09-17 00:00:00-04:00;20.568450139410558;20.797443389892578;20.404884868971028;20.797443389892578;1900
2015-09-18 00:00:00-04:00;19.95507958144759;19.979615077302864;19.750621795654297;19.750621795654297;3100
2015-09-21 00:00:00-04:00;19.71790980868552;19.742443745208625;19.58869171142578;19.58869171142578;4100
2015-09-22 00:00:00-04:00;19.09635376205841;19.09635376205841;18.79457455366809;18.93278694152832;19200
2015-09-23 00:00:00-04:00;19.15360497929904;19.15360497929904;18.860004217369568;18.99821662902832;3500
2015-09-24 00:00:00-04:00;18.703797271791515;18.940967471133625;18.657997371612726;18.85100555419922;12700
2015-09-25 00:00:00-04:00;19.202672649683983;19.202672649683983;18.973680954369968;18.996580123901367;9200
2015-09-28 00:00:00-04:00;18.81828847714896;18.85917939663108;18.671078671191594;18.72014808654785;4500
2015-09-29 00:00:00-04:00;18.622012946583247;18.83464920178812;18.622012946583247;18.805206298828125;2000
2015-09-30 00:00:00-04:00;19.07999793819615;19.16178135347694;18.981857527881427;19.028474807739258;1100
2015-10-01 00:00:00-04:00;19.104533796821006;19.104533796821006;18.638370348643633;18.81829261779785;46000
2015-10-02 00:00:00-04:00;18.761044292924687;19.161781311035156;18.75286579542583;19.161781311035156;1100
2015-10-05 00:00:00-04:00;19.461108333697283;19.521628907880952;19.358062065060412;19.505271911621094;5800
2015-10-06 00:00:00-04:00;19.49708881170844;19.70154653703266;19.49708881170844;19.692550659179688;4200
2015-10-07 00:00:00-04:00;19.92236658762297;19.9387220245116;19.796419584301614;19.81604766845703;2800
2015-10-08 00:00:00-04:00;19.829950158902122;20.05321863222271;19.825042748089185;20.009872436523438;10400
2015-10-09 00:00:00-04:00;20.233138315908555;20.24949530992867;20.134999471565468;20.19224739074707;6600
2015-10-12 00:00:00-04:00;20.200427460550216;20.265853881835938;20.200427460550216;20.265853881835938;800
2015-10-13 00:00:00-04:00;20.053219004736086;20.166080096196147;20.053219004736086;20.159536361694336;1600
2015-10-14 00:00:00-04:00;20.200428060372758;20.200428060372758;19.97961329701833;20.031953811645508;700
2015-10-15 00:00:00-04:00;20.094107884786126;20.199607849121094;20.094107884786126;20.199607849121094;1600
2015-10-16 00:00:00-04:00;20.257674102304364;20.257674102304364;20.159533696641542;20.251949310302734;900
2015-10-19 00:00:00-04:00;20.34763454777845;20.34763454777845;20.216781712864545;20.306743621826172;1700
2015-10-20 00:00:00-04:00;20.342728268747134;20.34681673730068;20.287932494863522;20.290386199951172;1400
2015-10-21 00:00:00-04:00;20.527560322434063;20.527560322434063;20.34763648736008;20.34845542907715;5600
2015-10-22 00:00:00-04:00;20.609339736831533;20.700119018554688;20.609339736831533;20.700119018554688;2500
2015-10-23 00:00:00-04:00;21.018257648152268;21.083684066765887;20.961008166962596;21.05097007751465;21200
2015-10-26 00:00:00-04:00;21.132754898691644;21.132754898691644;21.018259048461914;21.018259048461914;2500
2015-10-27 00:00:00-04:00;20.98554393740076;20.98554393740076;20.789264678955078;20.789264678955078;1500
2015-10-28 00:00:00-04:00;20.928299162481604;21.19818337841499;20.917666958246123;20.936477661132812;3500
2015-10-29 00:00:00-04:00;20.928296476761993;20.928296476761993;20.78926513731153;20.812164306640625;1200
2015-10-30 00:00:00-04:00;21.1033115741835;21.1033115741835;20.97000503540039;20.97000503540039;1900
2015-11-02 00:00:00-05:00;21.230890932721323;21.2905941151399;21.230890932721323;21.258697509765625;900
2015-11-03 00:00:00-05:00;21.173643655639577;21.18182215265814;21.04279082312019;21.108217239379883;2600
2015-11-04 00:00:00-05:00;21.083687275342864;21.083687275342864;20.73201963681854;20.740198135375977;8200
2015-11-05 00:00:00-05:00;20.952831387488565;20.952831387488565;20.789264559777063;20.871047973632812;2700
2015-11-06 00:00:00-05:00;20.903757848206716;20.903757848206716;20.833425587182923;20.84650993347168;1300
2015-11-09 00:00:00-05:00;20.789266087947908;20.789266087947908;20.49975381114383;20.578266143798828;2900
2015-11-10 00:00:00-05:00;20.44577607742787;20.535737991333008;20.413062086957304;20.535737991333008;1600
2015-11-11 00:00:00-05:00;20.781083987010135;20.781083987010135;20.59298324584961;20.59298324584961;2500
2015-11-12 00:00:00-05:00;20.503021135953805;20.511199632428657;20.41305923461914;20.41305923461914;2500
2015-11-13 00:00:00-05:00;20.200426033022108;20.256855010986328;20.200426033022108;20.256855010986328;800
2015-11-16 00:00:00-05:00;20.257674198705665;20.306743621826172;20.257674198705665;20.306743621826172;3000
